node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
VAV1	ZAP70	4451047	4435526	9606.ENSP00000472929	9606.ENSP00000264972	0	0	0	0	0.117	0.62	0.9	0.901	0.996
HNRNPA1	HNRNPU	4441190	4436526	9606.ENSP00000341826	9606.ENSP00000283179	0	0	0	0	0.861	0.277	0.9	0.668	0.996
MRPL50	MRPL40	4444465	4440454	9606.ENSP00000363999	9606.ENSP00000333401	0	0	0	0	0.127	0.96	0.9	0	0.996
MRPL47	MRPL14	4448914	4443863	9606.ENSP00000417602	9606.ENSP00000361084	0	0	0	0	0.353	0.946	0.9	0	0.996
MRPS2	MRPL3	4443812	4435531	9606.ENSP00000360850	9606.ENSP00000264995	0.077	0	0	0	0.352	0.944	0.9	0.157	0.996
MRPS15	MRPL41	4444114	4443748	9606.ENSP00000362208	9606.ENSP00000360498	0	0	0	0	0.158	0.92	0.9	0.565	0.996
MRPL38	MRPL51	4438396	4433450	9606.ENSP00000308275	9606.ENSP00000229238	0	0	0	0	0.124	0.961	0.9	0	0.996
SNRPE	HNRNPA2B1	4448130	4441649	9606.ENSP00000400591	9606.ENSP00000346694	0	0	0	0	0.941	0.357	0.9	0.068	0.996
MRPS18A	MRPS9	4443886	4434635	9606.ENSP00000361206	9606.ENSP00000258455	0	0	0	0	0.293	0.943	0.9	0.223	0.996
MRPS14	MRPS35	4449138	4432657	9606.ENSP00000420714	9606.ENSP00000081029	0	0	0	0	0.478	0.943	0.9	0	0.996
NUP153	NUP93	4450099	4438619	9606.ENSP00000444029	9606.ENSP00000310668	0	0	0	0	0.085	0.653	0.9	0.891	0.996
MRPL2	DAP3	4445791	4443086	9606.ENSP00000373404	9606.ENSP00000357320	0	0	0	0	0.189	0.943	0.9	0.28	0.996
UBE2D1	UBB	4444286	4438070	9606.ENSP00000363019	9606.ENSP00000304697	0	0	0	0	0.063	0.956	0.9	0.324	0.996
DSP	PKP2	4445274	4432648	9606.ENSP00000369129	9606.ENSP00000070846	0	0	0	0	0.284	0.384	0.9	0.931	0.996
UBB	CDC34	4438070	4432863	9606.ENSP00000304697	9606.ENSP00000215574	0	0	0	0	0.063	0.962	0.9	0.15	0.996
MRPS12	MRPL40	4447184	4440454	9606.ENSP00000384952	9606.ENSP00000333401	0	0	0	0	0.561	0.92	0.9	0	0.996
MRPL11	MRPS5	4438456	4436025	9606.ENSP00000308897	9606.ENSP00000272418	0.167	0	0	0	0.488	0.907	0.9	0.222	0.996
DAP3	MRPL16	4443086	4437644	9606.ENSP00000357320	9606.ENSP00000300151	0	0	0	0	0.451	0.943	0.9	0	0.996
MRPL45	MRPL32	4451899	4433279	9606.ENSP00000484903	9606.ENSP00000223324	0	0	0	0	0.206	0.962	0.9	0	0.996
MRPS18A	MRPL13	4443886	4438233	9606.ENSP00000361206	9606.ENSP00000306548	0	0	0	0	0.544	0.926	0.9	0.043	0.996
AURKAIP1	ICT1	4441271	4437774	9606.ENSP00000342676	9606.ENSP00000301585	0	0	0	0	0.817	0.8	0.9	0.162	0.996
RBMX	PTBP1	4443584	4441922	9606.ENSP00000359645	9606.ENSP00000349428	0	0	0	0	0.922	0.186	0.9	0.475	0.996
MRPL57	MRPL15	4438628	4434745	9606.ENSP00000310726	9606.ENSP00000260102	0	0	0	0	0.079	0.962	0.9	0	0.996
MRPL57	MRPL32	4438628	4433279	9606.ENSP00000310726	9606.ENSP00000223324	0	0	0	0	0.248	0.961	0.9	0	0.996
HNRNPR	HNRNPA2B1	4444422	4441649	9606.ENSP00000363745	9606.ENSP00000346694	0	0	0	0.58	0.954	0.085	0.9	0.573	0.996
MRPS30	MRPL3	4449286	4435531	9606.ENSP00000424328	9606.ENSP00000264995	0	0	0	0	0.228	0.956	0.9	0	0.996
MRPS33	MRPS18C	4446096	4437158	9606.ENSP00000376732	9606.ENSP00000295491	0	0	0	0	0.527	0.906	0.9	0.374	0.996
BMPR1A	ACVR2B	4443868	4441037	9606.ENSP00000361107	9606.ENSP00000340361	0	0	0	0.758	0.1	0.96	0.9	0.762	0.996
MRPS31	MRPS18C	4438994	4437158	9606.ENSP00000315397	9606.ENSP00000295491	0	0	0	0	0.097	0.967	0.9	0.05	0.996
MRPS14	MRPL4	4449138	4434282	9606.ENSP00000420714	9606.ENSP00000253099	0.135	0	0	0	0.484	0.92	0.9	0.201	0.996
ICT1	MRPS10	4437774	4432631	9606.ENSP00000301585	9606.ENSP00000053468	0	0	0	0	0.26	0.935	0.9	0.429	0.996
MRPS33	MRPS16	4446096	4444061	9606.ENSP00000376732	9606.ENSP00000362036	0	0	0	0	0.368	0.942	0.9	0	0.996
HNRNPA1	SRSF7	4441190	4439803	9606.ENSP00000341826	9606.ENSP00000325905	0	0	0	0	0.859	0.52	0.9	0.587	0.996
MRPL47	MRPS18C	4448914	4437158	9606.ENSP00000417602	9606.ENSP00000295491	0	0	0	0	0.508	0.872	0.9	0.44	0.996
MRPS18A	MRPL44	4443886	4434620	9606.ENSP00000361206	9606.ENSP00000258383	0	0	0	0	0.38	0.926	0.9	0.249	0.996
MRPL47	MRPL48	4448914	4438438	9606.ENSP00000417602	9606.ENSP00000308717	0	0	0	0	0.351	0.949	0.9	0.115	0.996
MRPL36	MRPL49	4449248	4436341	9606.ENSP00000423399	9606.ENSP00000279242	0	0	0	0	0.233	0.943	0.9	0.183	0.996
MRPL36	MRPL43	4449248	4440999	9606.ENSP00000423399	9606.ENSP00000339844	0	0	0	0	0.257	0.944	0.9	0.31	0.996
MRPL42	MRPL20	4450296	4441114	9606.ENSP00000449884	9606.ENSP00000341082	0	0	0	0	0.484	0.942	0.9	0	0.996
UBA52	UBE2D2	4447538	4446851	9606.ENSP00000388107	9606.ENSP00000381717	0	0	0	0	0.061	0.958	0.9	0.286	0.996
MRPL42	MRPL40	4450296	4440454	9606.ENSP00000449884	9606.ENSP00000333401	0	0	0	0	0.163	0.958	0.9	0.106	0.996
MRPL12	MRPL13	4440491	4438233	9606.ENSP00000333837	9606.ENSP00000306548	0.149	0	0	0	0.807	0.682	0.9	0.354	0.996
MRPL32	MRPS35	4433279	4432657	9606.ENSP00000223324	9606.ENSP00000081029	0	0	0	0	0.381	0.943	0.9	0.173	0.996
MRPS18B	MRPS7	4434730	4433935	9606.ENSP00000259873	9606.ENSP00000245539	0	0	0	0	0.386	0.852	0.9	0.614	0.996
MRPL14	MRPL4	4443863	4434282	9606.ENSP00000361084	9606.ENSP00000253099	0	0	0	0	0.133	0.96	0.9	0.067	0.996
MRPL40	MRPS18C	4440454	4437158	9606.ENSP00000333401	9606.ENSP00000295491	0	0	0	0	0.518	0.926	0.9	0.227	0.996
MRPL36	MRPS18C	4449248	4437158	9606.ENSP00000423399	9606.ENSP00000295491	0	0	0	0	0.289	0.944	0.9	0.226	0.996
MRPL42	MRPS14	4450296	4449138	9606.ENSP00000449884	9606.ENSP00000420714	0	0	0	0	0.218	0.83	0.9	0.771	0.996
MRPL19	MRPS35	4446201	4432657	9606.ENSP00000377486	9606.ENSP00000081029	0	0	0	0	0.375	0.943	0.9	0	0.996
CDKN1B	CCND1	4433436	4433391	9606.ENSP00000228872	9606.ENSP00000227507	0	0	0	0	0.061	0.833	0.9	0.827	0.996
PCNA	MCM7	4445167	4438312	9606.ENSP00000368458	9606.ENSP00000307288	0	0	0	0	0.943	0.88	0	0.529	0.996
MRPL15	MRPL44	4434745	4434620	9606.ENSP00000260102	9606.ENSP00000258383	0	0	0	0	0.384	0.949	0.9	0.086	0.996
HNRNPC	HNRNPA0	4450354	4439037	9606.ENSP00000451291	9606.ENSP00000316042	0	0	0	0	0.908	0	0.9	0.62	0.996
CDC45	CDC7	4448376	4447780	9606.ENSP00000405726	9606.ENSP00000393139	0	0	0	0	0.431	0.264	0.9	0.919	0.996
MRPL3	MRPS35	4435531	4432657	9606.ENSP00000264995	9606.ENSP00000081029	0	0	0	0	0.381	0.943	0.9	0.067	0.996
ICT1	MRPL28	4437774	4432772	9606.ENSP00000301585	9606.ENSP00000199706	0	0	0	0	0.206	0.96	0.9	0	0.996
MRPL9	ICT1	4443200	4437774	9606.ENSP00000357823	9606.ENSP00000301585	0	0	0	0	0.315	0.95	0.9	0.159	0.996
MRPL44	MRPL51	4434620	4433450	9606.ENSP00000258383	9606.ENSP00000229238	0	0	0	0	0.167	0.961	0.9	0	0.996
MRPL42	MRPL11	4450296	4438456	9606.ENSP00000449884	9606.ENSP00000308897	0	0	0	0	0.149	0.94	0.9	0.327	0.996
NUP98	NUP54	4439036	4435509	9606.ENSP00000316032	9606.ENSP00000264883	0	0	0	0	0.235	0.97	0	0.856	0.996
MRPL37	MRPL16	4442428	4437644	9606.ENSP00000354086	9606.ENSP00000300151	0	0	0	0	0.218	0.937	0.9	0.382	0.996
MRPS11	MRPS25	4439124	4434315	9606.ENSP00000317376	9606.ENSP00000253686	0	0	0	0	0.302	0.95	0.9	0	0.996
MRPS18C	MRPS9	4437158	4434635	9606.ENSP00000295491	9606.ENSP00000258455	0	0	0	0	0.227	0.943	0.9	0.223	0.996
MRPS14	MRPL51	4449138	4433450	9606.ENSP00000420714	9606.ENSP00000229238	0	0	0	0	0.249	0.845	0.9	0.726	0.996
MRPS11	MRPS28	4439124	4436232	9606.ENSP00000317376	9606.ENSP00000276585	0	0	0	0	0.247	0.951	0.9	0	0.996
MRPS24	MRPS11	4439183	4439124	9606.ENSP00000318158	9606.ENSP00000317376	0	0	0	0	0.413	0.948	0.9	0.05	0.996
SPTB	ANK1	4450367	4435633	9606.ENSP00000451752	9606.ENSP00000265709	0	0	0	0	0.156	0.899	0.9	0.669	0.996
MRPL20	MRPS5	4441114	4436025	9606.ENSP00000341082	9606.ENSP00000272418	0	0	0	0	0.217	0.94	0.9	0.308	0.996
MRPL14	MRPL11	4443863	4438456	9606.ENSP00000361084	9606.ENSP00000308897	0	0	0	0	0.248	0.829	0.9	0.743	0.996
ELAVL1	PCBP2	4447216	4442251	9606.ENSP00000385269	9606.ENSP00000352438	0	0	0	0	0.626	0.82	0.9	0.542	0.996
ALYREF	SRSF7	4449181	4439803	9606.ENSP00000421592	9606.ENSP00000325905	0	0	0	0	0.658	0.86	0.9	0.401	0.996
MRPL4	MRPS7	4434282	4433935	9606.ENSP00000253099	9606.ENSP00000245539	0.135	0	0.212	0	0.489	0.877	0.9	0.293	0.996
MRPL24	MRPS7	4442484	4433935	9606.ENSP00000354525	9606.ENSP00000245539	0.135	0	0	0	0.51	0.877	0.9	0.496	0.996
HNRNPA2B1	SNRPF	4441649	4435728	9606.ENSP00000346694	9606.ENSP00000266735	0	0	0	0	0.937	0.355	0.9	0.21	0.996
MRPS2	MRPL44	4443812	4434620	9606.ENSP00000360850	9606.ENSP00000258383	0.058	0	0	0	0.303	0.953	0.9	0.106	0.996
MRPS9	MRPS25	4434635	4434315	9606.ENSP00000258455	9606.ENSP00000253686	0	0	0	0	0.107	0.966	0.9	0	0.996
WWTR1	TEAD4	4449046	4442300	9606.ENSP00000419465	9606.ENSP00000352926	0	0	0	0	0.097	0.864	0.9	0.78	0.996
SNRPE	CDC5L	4448130	4443756	9606.ENSP00000400591	9606.ENSP00000360532	0	0	0	0	0.121	0.961	0.9	0.086	0.996
MRPL46	MRPL44	4438774	4434620	9606.ENSP00000312311	9606.ENSP00000258383	0	0	0	0	0.472	0.943	0.9	0.059	0.996
MRPL13	MRPL28	4438233	4432772	9606.ENSP00000306548	9606.ENSP00000199706	0	0	0	0	0.12	0.946	0.9	0.426	0.996
ERBB2	EGF	4435897	4435570	9606.ENSP00000269571	9606.ENSP00000265171	0	0	0	0	0.16	0.406	0.9	0.94	0.996
MRPL36	MRPL9	4449248	4443200	9606.ENSP00000423399	9606.ENSP00000357823	0.06	0	0	0	0.258	0.944	0.9	0.308	0.996
MRPL4	MRPL34	4434282	4434240	9606.ENSP00000253099	9606.ENSP00000252602	0	0	0	0	0.198	0.956	0.9	0	0.996
MRPL22	MRPL40	4449572	4440454	9606.ENSP00000431040	9606.ENSP00000333401	0	0	0	0	0.556	0.92	0.9	0	0.996
NUP88	NUP107	4450610	4433447	9606.ENSP00000458954	9606.ENSP00000229179	0	0	0	0	0.44	0.53	0.9	0.881	0.996
PRKAR1B	PRKACA	4447267	4438521	9606.ENSP00000385749	9606.ENSP00000309591	0	0.024	0	0	0.371	0.719	0.9	0.84	0.996
MRPL36	MRPL14	4449248	4443863	9606.ENSP00000423399	9606.ENSP00000361084	0	0	0	0	0.541	0.829	0.9	0.606	0.996
UBA52	UBB	4447538	4438070	9606.ENSP00000388107	9606.ENSP00000304697	0	0	0.286	0.953	0.236	0.956	0.9	0.831	0.996
MRPL14	MRPL49	4443863	4436341	9606.ENSP00000361084	9606.ENSP00000279242	0	0	0	0	0.805	0.827	0.9	0	0.996
CDK6	CCND2	4435642	4434845	9606.ENSP00000265734	9606.ENSP00000261254	0	0	0	0	0.064	0.814	0.9	0.842	0.996
MRPL45	MRPL51	4451899	4433450	9606.ENSP00000484903	9606.ENSP00000229238	0	0	0	0	0.084	0.962	0.9	0	0.996
MYH7	MYL2	4441728	4433432	9606.ENSP00000347507	9606.ENSP00000228841	0	0	0	0	0.469	0.846	0.8	0.83	0.996
DAP3	MRPL27	4443086	4433347	9606.ENSP00000357320	9606.ENSP00000225969	0	0	0	0	0.339	0.943	0.9	0.204	0.996
MRPL47	MRPL11	4448914	4438456	9606.ENSP00000417602	9606.ENSP00000308897	0	0	0	0	0.173	0.96	0.9	0.144	0.996
TNNI1	TNNC1	4442473	4433570	9606.ENSP00000354488	9606.ENSP00000232975	0	0	0	0	0.181	0.851	0.9	0.761	0.996
MRPL37	MRPL51	4442428	4433450	9606.ENSP00000354086	9606.ENSP00000229238	0	0	0	0	0.148	0.961	0.9	0	0.996
MRPL22	MRPL14	4449572	4443863	9606.ENSP00000431040	9606.ENSP00000361084	0	0	0	0	0.224	0.955	0.9	0	0.996
MRPL33	MRPL15	4437235	4434745	9606.ENSP00000296102	9606.ENSP00000260102	0.06	0	0	0	0.292	0.944	0.9	0.283	0.996
MRPS12	MRPL9	4447184	4443200	9606.ENSP00000384952	9606.ENSP00000357823	0.081	0	0	0	0.264	0.94	0.9	0.28	0.996
MRPL11	MRPL33	4438456	4437235	9606.ENSP00000308897	9606.ENSP00000296102	0.219	0	0	0	0.182	0.94	0.9	0.282	0.996
MRPL47	MRPS10	4448914	4432631	9606.ENSP00000417602	9606.ENSP00000053468	0	0	0	0	0.399	0.943	0.9	0.143	0.996
AKAP5	PRKAR2B	4446311	4435635	9606.ENSP00000378207	9606.ENSP00000265717	0	0	0	0	0.049	0.88	0.9	0.733	0.996
MRPS14	MRPL11	4449138	4438456	9606.ENSP00000420714	9606.ENSP00000308897	0.167	0	0	0	0.476	0.907	0.9	0.222	0.996
CDC5L	SNRPG	4443756	4436020	9606.ENSP00000360532	9606.ENSP00000272348	0	0	0	0	0.12	0.958	0.9	0.141	0.996
CKS1B	CCNB1	4438654	4434484	9606.ENSP00000311083	9606.ENSP00000256442	0	0	0	0	0.81	0.913	0.54	0.569	0.996
ALYREF	HNRNPK	4449181	4444702	9606.ENSP00000421592	9606.ENSP00000365439	0	0	0	0	0.939	0	0.9	0.435	0.996
MRPL42	MRPL4	4450296	4434282	9606.ENSP00000449884	9606.ENSP00000253099	0	0	0	0	0.269	0.956	0.9	0.042	0.996
MRPL52	MRPL40	4441705	4440454	9606.ENSP00000347277	9606.ENSP00000333401	0	0	0	0	0.15	0.948	0.9	0.304	0.996
MRPS16	MRPS34	4444061	4432728	9606.ENSP00000362036	9606.ENSP00000177742	0	0	0	0	0.413	0.869	0.9	0.649	0.996
MRPS14	MRPL9	4449138	4443200	9606.ENSP00000420714	9606.ENSP00000357823	0	0	0	0	0.218	0.94	0.9	0.289	0.996
SNRPD2	HNRNPM	4441252	4439758	9606.ENSP00000342374	9606.ENSP00000325376	0	0	0	0	0.94	0.266	0.9	0.241	0.996
MRPL19	MRPL34	4446201	4434240	9606.ENSP00000377486	9606.ENSP00000252602	0	0	0	0	0.244	0.947	0.9	0.204	0.996
MRPS33	CHCHD1	4446096	4444036	9606.ENSP00000376732	9606.ENSP00000361923	0	0	0	0	0.592	0.912	0.9	0	0.996
UBA52	UBE2S	4447538	4435448	9606.ENSP00000388107	9606.ENSP00000264552	0	0	0	0	0.071	0.96	0.9	0.127	0.996
MRPS24	MRPS31	4439183	4438994	9606.ENSP00000318158	9606.ENSP00000315397	0	0	0	0	0.093	0.959	0.9	0	0.996
UBC	RPS27A	4449992	4436015	9606.ENSP00000441543	9606.ENSP00000272317	0	0	0	0.933	0.307	0.956	0.9	0.811	0.996
CDC25A	CDK2	4437985	4435732	9606.ENSP00000303706	9606.ENSP00000266970	0	0	0	0	0.22	0.571	0.9	0.908	0.996
TRA2B	HNRNPR	4448854	4444422	9606.ENSP00000416959	9606.ENSP00000363745	0	0	0	0	0.943	0.085	0.9	0.429	0.996
SNRNP70	HNRNPK	4451051	4444702	9606.ENSP00000472998	9606.ENSP00000365439	0	0	0	0	0.935	0.331	0.9	0.202	0.996
NUP43	NUP155	4441241	4433538	9606.ENSP00000342262	9606.ENSP00000231498	0	0	0	0	0.213	0.8	0.9	0.789	0.996
HNRNPM	HNRNPU	4439758	4436526	9606.ENSP00000325376	9606.ENSP00000283179	0	0	0	0	0.904	0.062	0.9	0.669	0.996
MRPL20	MRPL28	4441114	4432772	9606.ENSP00000341082	9606.ENSP00000199706	0	0	0	0	0.237	0.92	0.9	0.451	0.996
MRPL21	MRPL46	4442495	4438774	9606.ENSP00000354580	9606.ENSP00000312311	0	0	0	0	0.819	0.829	0.9	0	0.996
MRPL14	MRPL38	4443863	4438396	9606.ENSP00000361084	9606.ENSP00000308275	0	0	0	0	0.125	0.964	0.9	0	0.996
HNRNPF	HNRNPA0	4448121	4439037	9606.ENSP00000400433	9606.ENSP00000316042	0	0	0	0	0.729	0.824	0.9	0.39	0.996
MRPS26	MRPS16	4445370	4444061	9606.ENSP00000369682	9606.ENSP00000362036	0	0	0	0	0.385	0.911	0.9	0.373	0.996
MRPL40	MRPL33	4440454	4437235	9606.ENSP00000333401	9606.ENSP00000296102	0	0	0	0	0.129	0.92	0.9	0.507	0.996
TRA2B	HNRNPM	4448854	4439758	9606.ENSP00000416959	9606.ENSP00000325376	0	0	0	0	0.941	0.244	0.9	0.339	0.996
MRPL44	MRPS35	4434620	4432657	9606.ENSP00000258383	9606.ENSP00000081029	0	0	0	0	0.354	0.943	0.9	0	0.996
MRPL42	MRPL21	4450296	4442495	9606.ENSP00000449884	9606.ENSP00000354580	0	0	0	0	0.642	0.903	0.9	0	0.996
HNRNPR	SNRPD2	4444422	4441252	9606.ENSP00000363745	9606.ENSP00000342374	0	0	0	0	0.939	0	0.9	0.394	0.996
TP53	SIRT1	4435880	4432849	9606.ENSP00000269305	9606.ENSP00000212015	0	0	0	0	0.061	0.472	0.9	0.931	0.996
MRPL20	MRPL16	4441114	4437644	9606.ENSP00000341082	9606.ENSP00000300151	0	0	0	0	0.331	0.886	0.9	0.62	0.996
MRPS11	MRPS35	4439124	4432657	9606.ENSP00000317376	9606.ENSP00000081029	0	0	0	0	0.406	0.937	0.9	0.083	0.996
MRPL27	MRPL28	4433347	4432772	9606.ENSP00000225969	9606.ENSP00000199706	0	0	0	0	0.424	0.942	0.9	0	0.996
MRPL50	MRPL24	4444465	4442484	9606.ENSP00000363999	9606.ENSP00000354525	0	0	0	0	0.173	0.958	0.9	0	0.996
MRPL42	ICT1	4450296	4437774	9606.ENSP00000449884	9606.ENSP00000301585	0	0	0	0	0.107	0.957	0.9	0.094	0.996
HNRNPR	PTBP1	4444422	4441922	9606.ENSP00000363745	9606.ENSP00000349428	0	0	0	0	0.947	0	0.9	0.326	0.996
MRPL22	MRPL32	4449572	4433279	9606.ENSP00000431040	9606.ENSP00000223324	0.077	0	0	0	0.476	0.92	0.9	0.221	0.996
CACNA2D1	CACNG1	4441912	4433351	9606.ENSP00000349320	9606.ENSP00000226021	0	0	0	0	0.061	0.801	0.9	0.85	0.996
MRPL33	MRPS5	4437235	4436025	9606.ENSP00000296102	9606.ENSP00000272418	0.059	0	0	0	0.264	0.944	0.9	0.274	0.996
MCM3	PCNA	4451546	4445167	9606.ENSP00000480987	9606.ENSP00000368458	0	0	0.233	0	0.964	0.11	0.72	0.574	0.996
MRPL57	MRPL28	4438628	4432772	9606.ENSP00000310726	9606.ENSP00000199706	0	0	0	0	0.181	0.962	0.9	0	0.996
MRPL38	MRPL49	4438396	4436341	9606.ENSP00000308275	9606.ENSP00000279242	0	0	0	0	0.29	0.956	0.9	0	0.996
MRPS6	MRPL4	4446909	4434282	9606.ENSP00000382250	9606.ENSP00000253099	0	0	0	0	0.543	0.92	0.9	0.227	0.996
MRPL35	MRPL48	4440869	4438438	9606.ENSP00000338389	9606.ENSP00000308717	0	0	0	0	0.48	0.942	0.9	0	0.996
TRA2B	HNRNPL	4448854	4433154	9606.ENSP00000416959	9606.ENSP00000221419	0	0	0	0	0.942	0	0.9	0.404	0.996
MRPS18A	MRPL15	4443886	4434745	9606.ENSP00000361206	9606.ENSP00000260102	0	0	0	0	0.311	0.943	0.9	0.204	0.996
ICT1	MRPL32	4437774	4433279	9606.ENSP00000301585	9606.ENSP00000223324	0	0	0	0	0.347	0.948	0.9	0.173	0.996
SRSF3	U2AF2	4444253	4438366	9606.ENSP00000362820	9606.ENSP00000307863	0	0	0	0	0.855	0.247	0.9	0.699	0.996
AURKAIP1	MRPS18B	4441271	4434730	9606.ENSP00000342676	9606.ENSP00000259873	0	0	0	0	0.088	0.946	0.9	0.432	0.996
UBA52	PCNA	4447538	4445167	9606.ENSP00000388107	9606.ENSP00000368458	0	0	0	0	0.084	0.96	0.9	0.064	0.996
MRPS11	MRPL15	4439124	4434745	9606.ENSP00000317376	9606.ENSP00000260102	0.167	0	0	0	0.525	0.907	0.9	0.222	0.996
MRPS14	MRPL3	4449138	4435531	9606.ENSP00000420714	9606.ENSP00000264995	0.135	0	0	0	0.48	0.92	0.9	0.2	0.996
MRPL9	MRPL49	4443200	4436341	9606.ENSP00000357823	9606.ENSP00000279242	0	0	0	0	0.283	0.912	0.9	0.529	0.996
UBC	SH3KBP1	4449992	4446733	9606.ENSP00000441543	9606.ENSP00000380921	0	0	0	0	0	0.961	0.9	0.108	0.996
MRPL43	MRPS11	4440999	4439124	9606.ENSP00000339844	9606.ENSP00000317376	0	0	0	0	0.299	0.881	0.9	0.623	0.996
MRPL48	MRPL49	4438438	4436341	9606.ENSP00000308717	9606.ENSP00000279242	0	0	0	0	0.145	0.827	0.9	0.764	0.996
MRPL41	DAP3	4443748	4443086	9606.ENSP00000360498	9606.ENSP00000357320	0	0	0	0	0.115	0.92	0.9	0.609	0.996
ALYREF	HNRNPA2B1	4449181	4441649	9606.ENSP00000421592	9606.ENSP00000346694	0	0	0.252	0	0.943	0.17	0.9	0.27	0.996
MRPS30	MRPL17	4449286	4436789	9606.ENSP00000424328	9606.ENSP00000288937	0	0	0	0	0.153	0.963	0.9	0	0.996
MRPL20	MRPL54	4441114	4440304	9606.ENSP00000341082	9606.ENSP00000331849	0	0	0	0	0.859	0.8	0.9	0	0.996
MRPS26	MRPS15	4445370	4444114	9606.ENSP00000369682	9606.ENSP00000362208	0	0	0	0	0.195	0.947	0.9	0.35	0.996
NUP214	GLE1	4442243	4438432	9606.ENSP00000352400	9606.ENSP00000308622	0	0	0	0	0.113	0.736	0.9	0.86	0.996
CTNNB1	CDH3	4441426	4435356	9606.ENSP00000344456	9606.ENSP00000264012	0	0	0	0	0	0.867	0.9	0.727	0.996
MRPL42	MRPL22	4450296	4449572	9606.ENSP00000449884	9606.ENSP00000431040	0	0	0	0	0.513	0.942	0.9	0	0.996
MRPS18A	MRPS5	4443886	4436025	9606.ENSP00000361206	9606.ENSP00000272418	0	0	0	0	0.383	0.92	0.9	0.425	0.996
MRPL44	MRPS25	4434620	4434315	9606.ENSP00000258383	9606.ENSP00000253686	0	0	0	0	0.189	0.8	0.9	0.827	0.996
MRPL36	MRPL34	4449248	4434240	9606.ENSP00000423399	9606.ENSP00000252602	0	0	0	0	0.147	0.944	0.9	0.351	0.996
SNRPE	HNRNPA1	4448130	4441190	9606.ENSP00000400591	9606.ENSP00000341826	0	0	0	0	0.943	0.357	0.9	0.1	0.996
MRPL21	MRPL16	4442495	4437644	9606.ENSP00000354580	9606.ENSP00000300151	0	0	0	0	0.359	0.886	0.9	0.61	0.996
UBC	PCNA	4449992	4445167	9606.ENSP00000441543	9606.ENSP00000368458	0	0	0	0	0.062	0.966	0.9	0.131	0.996
MRPL43	MRPS18C	4440999	4437158	9606.ENSP00000339844	9606.ENSP00000295491	0	0	0	0	0.381	0.943	0.9	0	0.996
MRPS25	MRPL51	4434315	4433450	9606.ENSP00000253686	9606.ENSP00000229238	0	0	0	0	0.087	0.845	0.9	0.763	0.996
UBA52	UBE2D1	4447538	4444286	9606.ENSP00000388107	9606.ENSP00000363019	0	0	0	0	0.061	0.96	0.9	0.22	0.996
MRPS9	MRPL34	4434635	4434240	9606.ENSP00000258455	9606.ENSP00000252602	0	0	0	0	0.102	0.943	0.9	0.329	0.996
MRPL52	MRPL32	4441705	4433279	9606.ENSP00000347277	9606.ENSP00000223324	0	0	0	0	0.273	0.959	0.9	0	0.996
MRPS35	MRPS10	4432657	4432631	9606.ENSP00000081029	9606.ENSP00000053468	0	0	0	0	0.485	0.944	0.9	0	0.996
MRPL50	MRPL57	4444465	4438628	9606.ENSP00000363999	9606.ENSP00000310726	0	0	0	0	0.112	0.961	0.9	0	0.996
PTPN11	EGFR	4441096	4436186	9606.ENSP00000340944	9606.ENSP00000275493	0	0	0	0	0	0.8	0.9	0.852	0.996
MRPL19	MRPL57	4446201	4438628	9606.ENSP00000377486	9606.ENSP00000310726	0	0	0	0	0.131	0.961	0.9	0	0.996
MRPS30	MRPL30	4449286	4440844	9606.ENSP00000424328	9606.ENSP00000338057	0	0	0	0	0.145	0.963	0.9	0	0.996
MRPL41	MRPL51	4443748	4433450	9606.ENSP00000360498	9606.ENSP00000229238	0	0	0	0	0.15	0.967	0.9	0	0.996
ENO1	TPI1	4433634	4433456	9606.ENSP00000234590	9606.ENSP00000229270	0.167	0	0.259	0	0.838	0.812	0	0.84	0.996
MRPL52	MRPL49	4441705	4436341	9606.ENSP00000347277	9606.ENSP00000279242	0	0	0	0	0.11	0.958	0.9	0	0.996
NUP62	NUP153	4450981	4450099	9606.ENSP00000471191	9606.ENSP00000444029	0	0	0	0	0.104	0.549	0.9	0.927	0.996
NUP153	NUP155	4450099	4433538	9606.ENSP00000444029	9606.ENSP00000231498	0	0	0	0	0.413	0.557	0.9	0.869	0.996
MRPS31	MRPS25	4438994	4434315	9606.ENSP00000315397	9606.ENSP00000253686	0	0	0	0	0.08	0.966	0.9	0	0.996
MRPL20	MRPS11	4441114	4439124	9606.ENSP00000341082	9606.ENSP00000317376	0	0	0	0	0.351	0.94	0.9	0.308	0.996
MRPL33	MRPL3	4437235	4435531	9606.ENSP00000296102	9606.ENSP00000264995	0.16	0	0	0	0.278	0.944	0.9	0.224	0.996
MRPS12	MRPS18C	4447184	4437158	9606.ENSP00000384952	9606.ENSP00000295491	0	0	0	0	0.317	0.944	0.9	0.228	0.996
MRPL40	MRPL3	4440454	4435531	9606.ENSP00000333401	9606.ENSP00000264995	0	0	0	0	0.259	0.95	0.9	0	0.996
MRPL20	MRPS18C	4441114	4437158	9606.ENSP00000341082	9606.ENSP00000295491	0	0	0	0	0.508	0.925	0.9	0.268	0.996
